interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,coast,east,far_west,north,north_central,south_central,southern,west
2017-12-01T00:00:00-06:00,2017-12-01 06:00:00+00:00,2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T05:00:01-06:00,2017-12-03 11:00:01+00:00,61.4583333333333,55.125,52.8333333333333,54.7708333333333,58.5520833333333,62.0833333333333,67.7083333333333,59.225
2017-12-01T00:00:00-06:00,2017-12-01 06:00:00+00:00,2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-04T05:00:00-06:00,2017-12-04 11:00:00+00:00,61.4583333333333,55.125,52.8333333333333,54.7708333333333,58.5520833333333,62.0833333333333,67.7083333333333,59.225
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-11-24T05:00:00-06:00,2017-11-24 11:00:00+00:00,58.725,50.9791666666667,49.7291666666667,47.1041666666667,51.7291666666667,55.0416666666667,62.925,50.175
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-11-25T05:00:00-06:00,2017-11-25 11:00:00+00:00,59.6,51.6458333333333,49.4166666666667,49.0833333333333,53.5729166666667,55.3125,63.1333333333333,50.8333333333333
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-11-26T05:00:00-06:00,2017-11-26 11:00:00+00:00,59.6,51.6458333333333,49.4166666666667,49.0833333333333,53.5729166666667,55.3125,63.1333333333333,50.8333333333333
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-11-27T05:00:00-06:00,2017-11-27 11:00:00+00:00,58.2583333333333,50.1666666666667,51.7708333333333,48.3958333333333,52.375,54.9583333333333,63.3083333333333,52.0083333333333
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-11-28T05:00:01-06:00,2017-11-28 11:00:01+00:00,62.4916666666666,56.6666666666667,54.6666666666667,53.6458333333333,58.5208333333333,59.7291666666667,66.6583333333333,56.9333333333333
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-11-29T05:00:01-06:00,2017-11-29 11:00:01+00:00,63.6291666666667,59.375,56,57.0416666666667,61.65625,61.9375,68.475,59.075
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-11-30T05:00:01-06:00,2017-11-30 11:00:01+00:00,63.525,59.5833333333333,58.1458333333333,59.2708333333333,62.8020833333333,62.6458333333333,69.2666666666667,61.3666666666667
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-01T05:00:01-06:00,2017-12-01 11:00:01+00:00,64.4916666666667,60.4375,57.1458333333333,60,64.5104166666667,63.3333333333333,69.9333333333334,61.8333333333333
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-02T05:00:01-06:00,2017-12-02 11:00:01+00:00,63.5958333333333,60.125,57.8541666666667,59.0625,64.9895833333333,63.3541666666667,69.8416666666667,62.9583333333333
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-03T05:00:01-06:00,2017-12-03 11:00:01+00:00,63.3708333333333,59.0208333333333,57.6041666666667,59.875,64.2083333333333,62.6458333333333,70.1833333333334,63.1833333333333
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T05:00:00-06:00,2017-12-04 11:00:00+00:00,63.3708333333333,59.0208333333333,57.6041666666667,59.875,64.2083333333333,62.6458333333333,70.1833333333334,63.1833333333333
2017-12-02T00:00:00-06:00,2017-12-02 06:00:00+00:00,2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-05T05:00:07-06:00,2017-12-05 11:00:07+00:00,63.3708333333333,59.0208333333333,57.6041666666667,59.875,64.2083333333333,62.6458333333333,70.1833333333333,63.1833333333333
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-11-25T05:00:00-06:00,2017-11-25 11:00:00+00:00,64.6125,57.625,54.0416666666667,54.1875,58.9479166666667,61.2291666666667,67.4583333333333,55.6083333333333
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-11-26T05:00:00-06:00,2017-11-26 11:00:00+00:00,64.5791666666667,58.375,55.9791666666667,56.5625,60.71875,62.0625,67.8833333333333,58.025
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-11-27T05:00:00-06:00,2017-11-27 11:00:00+00:00,64.3583333333333,56.0416666666667,56.0833333333333,56.0833333333333,59.6979166666667,62.8958333333333,68.525,58.4416666666667
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-11-28T05:00:01-06:00,2017-11-28 11:00:01+00:00,65.8708333333334,59.3333333333333,58.2708333333333,57.8541666666667,61.6770833333333,64.0208333333333,70.55,60.0916666666667
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-11-29T05:00:01-06:00,2017-11-29 11:00:01+00:00,65.6458333333333,59.8125,58.375,58.6458333333333,63.5104166666667,64.0208333333333,70,59.9333333333333
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-11-30T05:00:01-06:00,2017-11-30 11:00:01+00:00,66.6875,60.9583333333333,59.5208333333333,60.4583333333333,64.2395833333333,65.4166666666667,71.625,61.4
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-01T05:00:01-06:00,2017-12-01 11:00:01+00:00,66.3958333333333,60.8333333333333,59.4791666666667,61.5208333333333,64.2916666666667,65.0833333333333,73.675,62.0333333333334
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-02T05:00:01-06:00,2017-12-02 11:00:01+00:00,66.6958333333333,63.0833333333333,58.1666666666667,62.2291666666667,66.3333333333333,65.875,73.2583333333333,62.6166666666667
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-03T05:00:01-06:00,2017-12-03 11:00:01+00:00,66.7041666666667,62.5625,59.5,62.0416666666667,65.8645833333333,66.75,74.05,62.6583333333333
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-04T05:00:00-06:00,2017-12-04 11:00:00+00:00,65.7458333333334,61.5625,59.2083333333333,62.5833333333333,65.7291666666667,67.1666666666667,74.1416666666667,62.8666666666667
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T05:00:07-06:00,2017-12-05 11:00:07+00:00,65.7458333333333,61.5625,59.2083333333333,62.5833333333333,65.7291666666667,67.1666666666667,74.1416666666667,62.8666666666667
2017-12-03T00:00:00-06:00,2017-12-03 06:00:00+00:00,2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-06T05:00:00-06:00,2017-12-06 11:00:00+00:00,65.7458333333334,61.5625,59.2083333333333,62.5833333333333,65.7291666666667,67.1666666666667,74.1416666666667,62.8666666666667
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-11-26T05:00:00-06:00,2017-11-26 11:00:00+00:00,67.1458333333333,62.4375,57.375,62.1666666666667,64.3541666666667,67.3125,71.1083333333333,61.525
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-11-27T05:00:00-06:00,2017-11-27 11:00:00+00:00,67.1875,62.3125,54.8958333333333,59.1875,62.5729166666667,66.0625,70.9416666666667,59.8916666666667
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-11-28T05:00:01-06:00,2017-11-28 11:00:01+00:00,68.6875,63.25,57.3541666666667,61.25,65.6875,66.8125,72.0583333333333,61.9583333333333
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-11-29T05:00:01-06:00,2017-11-29 11:00:01+00:00,68.8833333333333,62.4166666666667,57.2083333333333,59.625,64.1354166666667,66.7083333333333,71.7416666666667,60.3083333333333
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-11-30T05:00:01-06:00,2017-11-30 11:00:01+00:00,70.6708333333333,65.0208333333333,59.1458333333333,60.8125,66.6770833333333,69.1666666666667,73.0666666666667,61.6083333333333
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-01T05:00:01-06:00,2017-12-01 11:00:01+00:00,70.9416666666667,66.5,59.8125,63.8333333333333,68.3958333333333,69.5625,73.725,63.925
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-02T05:00:01-06:00,2017-12-02 11:00:01+00:00,71.5083333333333,66.3541666666667,60.25,65.0625,69.625,70.9791666666667,75.075,65.3
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-03T05:00:01-06:00,2017-12-03 11:00:01+00:00,71.3791666666666,67.0416666666667,60.25,65.3541666666667,69.6458333333333,71.625,75.5083333333333,65.3
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-04T05:00:00-06:00,2017-12-04 11:00:00+00:00,71.5708333333333,67.7083333333333,61.1666666666667,66.2083333333333,70.6979166666667,72.4791666666667,75.7,65.6083333333333
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-05T05:00:07-06:00,2017-12-05 11:00:07+00:00,72.0791666666667,69.125,60.4375,66.6041666666667,71.6770833333333,73.8958333333333,75.8166666666667,66.3833333333333
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T05:00:00-06:00,2017-12-06 11:00:00+00:00,72.0791666666667,69.125,60.4375,66.6041666666667,71.6770833333333,73.8958333333333,75.8166666666667,66.3833333333333
2017-12-04T00:00:00-06:00,2017-12-04 06:00:00+00:00,2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-07T05:00:01-06:00,2017-12-07 11:00:01+00:00,72.0791666666667,69.125,60.4375,66.6041666666667,71.6770833333333,73.8958333333333,75.8166666666667,66.3833333333333
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-11-27T05:00:00-06:00,2017-11-27 11:00:00+00:00,65.5625,59.0208333333333,50.1666666666667,53.5,57.8333333333333,61.4791666666667,69.025,53.5166666666667
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-11-28T05:00:01-06:00,2017-11-28 11:00:01+00:00,66.5625,61.0208333333333,49.3958333333333,54.1666666666667,59.0104166666667,63.5208333333333,70.2,54.2583333333333
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-11-29T05:00:01-06:00,2017-11-29 11:00:01+00:00,65.9625,60.0416666666667,48.9375,53,57.875,62.9375,69.4666666666667,53.2083333333333
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-11-30T05:00:01-06:00,2017-11-30 11:00:01+00:00,66.3583333333333,59.8541666666667,48.6458333333333,51.0833333333333,55.8020833333333,62.4791666666667,69.775,50.575
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-01T05:00:01-06:00,2017-12-01 11:00:01+00:00,67.0833333333333,61.125,47.7916666666667,49.9375,56.6979166666667,62.8125,71.2083333333333,49.6166666666667
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-02T05:00:01-06:00,2017-12-02 11:00:01+00:00,65.6833333333333,55.4583333333333,44.0625,45.75,52.6458333333333,60.9166666666667,71.0333333333333,46.75
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-03T05:00:01-06:00,2017-12-03 11:00:01+00:00,63.7833333333333,55.0625,45.1875,46.6666666666667,51.9375,58.6666666666667,71.325,47.775
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-04T05:00:00-06:00,2017-12-04 11:00:00+00:00,64.1125,54.375,44.5416666666667,46.5833333333333,51.1770833333333,58.2916666666667,70.6,47.075
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-05T05:00:07-06:00,2017-12-05 11:00:07+00:00,64.5833333333333,55.0833333333333,44.2916666666667,46.3125,51.6458333333333,59.4791666666667,71.0916666666667,48.5333333333333
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-06T05:00:00-06:00,2017-12-06 11:00:00+00:00,64.4958333333333,55.8958333333333,45.3958333333333,44.9375,51.3541666666667,60,71.0916666666667,48.5666666666667
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T05:00:01-06:00,2017-12-07 11:00:01+00:00,64.4958333333333,55.8958333333333,45.3958333333333,44.9375,51.3541666666667,60,71.0916666666667,48.5666666666667
2017-12-05T00:00:00-06:00,2017-12-05 06:00:00+00:00,2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-08T05:00:00-06:00,2017-12-08 11:00:00+00:00,64.4958333333334,55.8958333333333,45.3958333333333,44.9375,51.3541666666667,60,71.0916666666667,48.5666666666667
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-11-28T05:00:01-06:00,2017-11-28 11:00:01+00:00,60.6291666666667,52.1875,42.3333333333333,44.8541666666667,49.3020833333333,55.1666666666667,64.55,45.0916666666667
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-11-29T05:00:01-06:00,2017-11-29 11:00:01+00:00,61.55,56.0208333333333,44.3125,46.9166666666667,51.1770833333333,57.125,64.75,46.975
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-11-30T05:00:01-06:00,2017-11-30 11:00:01+00:00,56.0375,48.1666666666667,41.7708333333333,42.7291666666667,46.2291666666667,52.8125,61.2833333333333,43.0833333333333
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-01T05:00:01-06:00,2017-12-01 11:00:01+00:00,55.8958333333333,49.875,40.6458333333333,43.9375,47.7604166666667,51.6666666666667,60.0666666666667,42.175
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-02T05:00:01-06:00,2017-12-02 11:00:01+00:00,50.65,45.0833333333333,38.2708333333333,40.875,45.6354166666667,47.125,53.15,40.25
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-03T05:00:01-06:00,2017-12-03 11:00:01+00:00,50.1583333333333,45.1666666666667,38.25,41.4583333333333,46.2083333333333,45.7708333333333,52.975,40.8833333333333
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-04T05:00:00-06:00,2017-12-04 11:00:00+00:00,48.5416666666667,47.8125,39.6666666666667,45.125,49.2395833333333,46.3333333333333,52.1416666666667,43.7916666666667
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-05T05:00:07-06:00,2017-12-05 11:00:07+00:00,46.5291666666667,42.9375,34.4166666666667,44.25,44.34375,41.7916666666667,50.9166666666667,36.75
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-06T05:00:00-06:00,2017-12-06 11:00:00+00:00,47.4,44.125,37,44.1666666666667,46.1666666666667,43.1458333333333,50.875,38.2083333333333
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-07T05:00:01-06:00,2017-12-07 11:00:01+00:00,46.1875,44,38.1666666666667,44.5416666666667,47.6666666666667,42.2291666666667,49.3083333333333,39.8
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T05:00:00-06:00,2017-12-08 11:00:00+00:00,46.1875,44,38.1666666666667,44.5416666666667,47.6666666666667,42.2291666666667,49.3083333333333,39.8
2017-12-06T00:00:00-06:00,2017-12-06 06:00:00+00:00,2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-09T05:00:00-06:00,2017-12-09 11:00:00+00:00,46.1875,44,38.1666666666667,44.5416666666667,47.6666666666667,42.2291666666667,49.3083333333333,39.8
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-11-29T05:00:01-06:00,2017-11-29 11:00:01+00:00,54.425,49.6666666666667,39.9375,42.8541666666667,46.6770833333333,50.4375,59.1583333333333,42.3083333333333
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-11-30T05:00:01-06:00,2017-11-30 11:00:01+00:00,51.2958333333333,43.3125,38.6041666666667,39.6666666666667,44.7083333333333,47.4583333333333,55.7916666666667,40.7833333333333
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-01T05:00:01-06:00,2017-12-01 11:00:01+00:00,49.2125,42.125,38.4583333333333,38.9375,44.1875,45.8125,52.1083333333333,39.4416666666667
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-02T05:00:01-06:00,2017-12-02 11:00:01+00:00,47.8166666666667,41.9583333333333,38.4166666666667,38.6666666666667,44.4166666666667,46.0208333333333,50.375,39.725
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-03T05:00:01-06:00,2017-12-03 11:00:01+00:00,47.4208333333333,41.9583333333333,38.4583333333333,38.6875,44.1458333333333,44.7083333333333,50.375,39.5083333333333
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-04T05:00:00-06:00,2017-12-04 11:00:00+00:00,48.4333333333333,45.3333333333333,35.8125,40.625,44.4583333333333,44.8125,48.8166666666667,38.9583333333333
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-05T05:00:07-06:00,2017-12-05 11:00:07+00:00,46.0708333333333,43.7083333333333,35.4583333333333,39.5833333333333,44.3333333333333,44.3333333333333,46.0833333333333,38.4
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-06T05:00:00-06:00,2017-12-06 11:00:00+00:00,44.325,41.5833333333333,34.2291666666667,36.5,41.46875,41.7708333333333,44.875,36.9166666666667
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-07T05:00:01-06:00,2017-12-07 11:00:01+00:00,44.0208333333333,41.5833333333333,34.3333333333333,35.9583333333333,41.8645833333333,41.375,44.225,36.9083333333333
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-08T05:00:00-06:00,2017-12-08 11:00:00+00:00,43.6833333333333,41.0208333333333,34.125,34.1458333333333,40.625,39.5625,42.9916666666667,35.9916666666667
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T05:00:00-06:00,2017-12-09 11:00:00+00:00,43.6833333333333,41.0208333333333,34.125,34.1458333333333,40.625,39.5625,42.9916666666667,35.9916666666667
2017-12-07T00:00:00-06:00,2017-12-07 06:00:00+00:00,2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-10T05:00:00-06:00,2017-12-10 11:00:00+00:00,43.6833333333333,41.0208333333333,34.125,34.1458333333333,40.625,39.5625,42.9916666666667,35.9916666666667
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-11-30T05:00:01-06:00,2017-11-30 11:00:01+00:00,49.475,42.375,40.3541666666667,38.6666666666667,43.25,45.375,53.6833333333333,41.6083333333333
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-01T05:00:01-06:00,2017-12-01 11:00:01+00:00,48.5125,42.3333333333333,39.6458333333333,39.1875,44.9791666666667,47.3541666666667,51.125,41.6083333333333
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-02T05:00:01-06:00,2017-12-02 11:00:01+00:00,46.0333333333333,40.3125,38.1458333333333,38.9375,43.5520833333333,44.0416666666667,50.3583333333333,40.3916666666667
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-03T05:00:01-06:00,2017-12-03 11:00:01+00:00,46.3083333333333,40.3125,38.75,38.6041666666667,44.4895833333333,44.2916666666667,50.3583333333333,39.9083333333333
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-04T05:00:00-06:00,2017-12-04 11:00:00+00:00,47.3708333333333,42.2083333333333,38.125,40.2708333333333,44.8020833333333,45.2916666666667,49.6,41.175
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-05T05:00:07-06:00,2017-12-05 11:00:07+00:00,46.625,41.375,37.875,39.8125,43.75,44.0625,47.4916666666667,40.35
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-06T05:00:00-06:00,2017-12-06 11:00:00+00:00,42.6333333333333,37.9583333333333,37.1666666666667,37.0833333333333,41.65625,43.5833333333333,43.875,40.3416666666667
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-07T05:00:01-06:00,2017-12-07 11:00:01+00:00,40.7916666666667,36.25,36.6875,35.5208333333333,39.7083333333333,40.9791666666667,42.1666666666667,39.2666666666667
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-08T05:00:00-06:00,2017-12-08 11:00:00+00:00,39.1416666666667,34.9583333333333,36.8541666666667,32.2916666666667,36.90625,40.4375,40.4333333333333,37.7583333333333
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-09T05:00:00-06:00,2017-12-09 11:00:00+00:00,36.5708333333333,34,37.7916666666667,32.125,35.46875,38.2291666666667,38.7583333333333,37.7833333333333
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-10T05:00:00-06:00,2017-12-10 11:00:00+00:00,36.5708333333333,34,37.7916666666667,32.125,35.46875,38.2291666666667,38.7583333333333,37.7833333333333
2017-12-08T00:00:00-06:00,2017-12-08 06:00:00+00:00,2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-11T05:00:01-06:00,2017-12-11 11:00:01+00:00,36.5708333333333,34,37.7916666666667,32.125,35.46875,38.2291666666667,38.7583333333333,37.7833333333333
2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-10T00:00:00-06:00,2017-12-10 06:00:00+00:00,2017-12-01T05:00:01-06:00,2017-12-01 11:00:01+00:00,48.6958333333333,42.3333333333333,40.8125,39.6666666666667,44.7708333333333,46.8541666666667,52.8833333333333,42.375
2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-10T00:00:00-06:00,2017-12-10 06:00:00+00:00,2017-12-02T05:00:01-06:00,2017-12-02 11:00:01+00:00,49.1791666666667,42.9583333333333,42.5833333333333,42.1041666666667,46.7604166666667,47.375,53.4333333333333,44.85
2017-12-09T00:00:00-06:00,2017-12-09 06:00:00+00:00,2017-12-10T00:00:00-06:00,2017-12-10 06:00:00+00:00,2017-12-03T05:00:01-06:00,2017-12-03 11:00:01+00:00,49.7916666666667,42.9583333333333,42.5625,40.3541666666667,46.4166666666667,47.8958333333333,53.4333333333333,44.05
